"V1" "V2" "V3" "V4" "V5" "V6" "V7"
"SV4035" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Capnodiales" "f__Mycosphaerellaceae" "g__Zasmidium" NA
"SV4036" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" "f__Hypocreaceae" "g__Trichoderma" "s__virens"
"SV4037" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Tubeufiales" "f__Wiesneriomycetaceae" "g__Spissiomyces" NA
"SV4038" "k__Fungi" "p__Ascomycota" "c__Eurotiomycetes" "o__Chaetothyriales" "f__Trichomeriaceae" "g__Trichomerium" NA
"SV4039" "k__Fungi" "p__Basidiomycota" "c__Microbotryomycetes" "o__Sporidiobolales" "f__Sporidiobolaceae" "g__Sporobolomyces" "s__phaffii"
"SV4040" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Microascales" "f__Halosphaeriaceae" NA NA
"SV4041" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Glomerellales" "f__Plectosphaerellaceae" "g__Plectosphaerella" "s__oligotrophica"
"SV4042" "k__Fungi" NA NA NA NA NA NA
"SV4043" "k__Fungi" NA NA NA NA NA NA
"SV4044" "k__Fungi" "p__Ascomycota" "c__Eurotiomycetes" "o__Chaetothyriales" "f__Cyphellophoraceae" "g__Cyphellophora" NA
"SV4045" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Polyporales" "f__Phanerochaetaceae" "g__Bjerkandera" NA
"SV4046" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" NA NA NA
"SV4047" "k__Fungi" "p__Ascomycota" "c__Pezizomycotina_cls_Incertae_sedis" "o__Pezizomycotina_ord_Incertae_sedis" "f__Pezizomycotina_fam_Incertae_sedis" "g__Ciliophora" NA
"SV4048" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" NA NA NA
"SV4049" "k__Fungi" "p__Ascomycota" "c__Orbiliomycetes" "o__Orbiliales" "f__Orbiliaceae" "g__Dactylella" "s__arnaudii"
"SV4050" "k__Fungi" NA NA NA NA NA NA
"SV4051" "k__Fungi" NA NA NA NA NA NA
"SV4052" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Thyridariaceae" NA NA
"SV4053" "k__Fungi" NA NA NA NA NA NA
"SV4054" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Diaporthales" "f__Harknessiaceae" "g__Harknessia" NA
"SV4055" "k__Fungi" NA NA NA NA NA NA
"SV4056" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Myriangiales" "f__Myriangiaceae" "g__Myriangium" NA
"SV4057" "k__Fungi" "p__Ascomycota" "c__Leotiomycetes" "o__Helotiales" "f__Helotiaceae" "g__Articulospora" "s__proliferata"
"SV4058" "k__Fungi" "p__Basidiomycota" "c__Exobasidiomycetes" "o__Exobasidiales" "f__Brachybasidiaceae" "g__Meira" "s__nashicola"
"SV4059" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Cucurbitariaceae" "g__Pyrenochaetopsis" "s__leptospora"
"SV4060" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Polyporales" "f__Meruliaceae" "g__Phlebiporia" "s__bubalina"
"SV4061" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" "f__Nectriaceae" "g__Fusarium" "s__oxysporum"
"SV4062" "k__Fungi" NA NA NA NA NA NA
"SV4063" "k__Fungi" NA NA NA NA NA NA
"SV4064" "k__Fungi" NA NA NA NA NA NA
"SV4065" "k__Fungi" NA NA NA NA NA NA
"SV4066" "k__Fungi" NA NA NA NA NA NA
"SV4067" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Periconiaceae" "g__Periconia" "s__macrospinosa"
"SV4068" "k__Fungi" NA NA NA NA NA NA
"SV4069" "k__Fungi" NA NA NA NA NA NA
"SV4070" "k__Fungi" "p__Ascomycota" "c__Lecanoromycetes" NA NA NA NA
"SV4071" "k__Fungi" NA NA NA NA NA NA
"SV4072" "k__Fungi" "p__Ascomycota" NA NA NA NA NA
"SV4073" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Dothideales" "f__Dothideales_fam_Incertae_sedis" "g__Hortaea" "s__werneckii"
"SV4074" "k__Fungi" "p__Ascomycota" NA NA NA NA NA
"SV4075" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Phaeosphaeriaceae" "g__Leptospora" "s__thailandica"
"SV4076" "k__Fungi" NA NA NA NA NA NA
"SV4077" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Glomerellales" "f__Plectosphaerellaceae" "g__Plectosphaerella" NA
"SV4078" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Lophiostomataceae" "g__Lophiostoma" "s__corticola"
"SV4079" "k__Fungi" "p__Rozellomycota" NA NA NA NA NA
"SV4080" "k__Fungi" "p__Basidiobolomycota" "c__Basidiobolomycetes" "o__Basidiobolales" "f__Basidiobolaceae" "g__Basidiobolus" NA
"SV4081" "k__Fungi" NA NA NA NA NA NA
"SV4082" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" "f__Hypocreales_fam_Incertae_sedis" "g__Emericellopsis" NA
"SV4083" "k__Fungi" NA NA NA NA NA NA
"SV4084" "k__Fungi" NA NA NA NA NA NA
"SV4085" "k__Fungi" NA NA NA NA NA NA
"SV4086" "k__Fungi" NA NA NA NA NA NA
"SV4087" "k__Fungi" "p__Mortierellomycota" "c__Mortierellomycetes" "o__Mortierellales" NA NA NA
"SV4088" "k__Fungi" NA NA NA NA NA NA
"SV4089" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" NA NA NA NA
"SV4090" "k__Fungi" "p__Ascomycota" "c__Eurotiomycetes" "o__Chaetothyriales" "f__Trichomeriaceae" "g__Trichomerium" NA
"SV4091" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Venturiales" "f__Venturiaceae" "g__Pseudoanungitea" NA
"SV4092" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Capnodiales" "f__Mycosphaerellaceae" "g__Geastrumia" "s__polystigmatis"
"SV4093" "k__Fungi" "p__Ascomycota" "c__Eurotiomycetes" "o__Onygenales" "f__Onygenales_fam_Incertae_sedis" "g__Zeloasperisporium" "s__eucalyptorum"
"SV4094" "k__Fungi" NA NA NA NA NA NA
"SV4095" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Chaetosphaeriales" "f__Chaetosphaeriaceae" "g__Chloridium" NA
"SV4096" "k__Fungi" NA NA NA NA NA NA
"SV4097" "k__Fungi" "p__Rozellomycota" NA NA NA NA NA
"SV4098" "k__Fungi" "p__Basidiomycota" "c__Malasseziomycetes" "o__Malasseziales" "f__Malasseziaceae" "g__Malassezia" "s__globosa"
"SV4099" "k__Fungi" "p__Rozellomycota" "c__Rozellomycotina_cls_Incertae_sedis" "o__GS02" NA NA NA
"SV4100" "k__Fungi" NA NA NA NA NA NA
"SV4101" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" NA NA NA NA
"SV4102" "k__Fungi" NA NA NA NA NA NA
"SV4103" "k__Fungi" NA NA NA NA NA NA
"SV4104" "k__Fungi" NA NA NA NA NA NA
"SV4105" "k__Fungi" "p__Basidiomycota" "c__Wallemiomycetes" "o__Wallemiales" "f__Wallemiaceae" "g__Wallemia" "s__muriae"
"SV4106" "k__Fungi" NA NA NA NA NA NA
"SV4107" "k__Fungi" NA NA NA NA NA NA
"SV4108" "k__Fungi" "p__Rozellomycota" "c__Rozellomycotina_cls_Incertae_sedis" NA NA NA NA
"SV4109" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Agaricales" "f__Psathyrellaceae" "g__Coprinellus" NA
"SV4110" "k__Fungi" NA NA NA NA NA NA
"SV4111" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" "f__Hypocreales_fam_Incertae_sedis" "g__Acremonium" "s__polychromum"
"SV4112" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Capnodiales" NA NA NA
"SV4113" "k__Fungi" NA NA NA NA NA NA
"SV4114" "k__Fungi" "p__Basidiomycota" NA NA NA NA NA
"SV4115" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Capnodiales" NA NA NA
"SV4116" "k__Fungi" "p__Ascomycota" "c__Eurotiomycetes" "o__Chaetothyriales" "f__Chaetothyriaceae" NA NA
"SV4117" "k__Fungi" NA NA NA NA NA NA
"SV4118" "k__Fungi" NA NA NA NA NA NA
"SV4119" "k__Fungi" NA NA NA NA NA NA
"SV4120" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Morosphaeriaceae" "g__Helicascus" NA
"SV4121" "k__Fungi" NA NA NA NA NA NA
"SV4122" "k__Fungi" NA NA NA NA NA NA
"SV4123" "k__Fungi" "p__Basidiomycota" "c__Tremellomycetes" "o__Cystofilobasidiales" "f__Mrakiaceae" "g__Tausonia" "s__pullulans"
"SV4124" "k__Fungi" NA NA NA NA NA NA
"SV4125" "k__Fungi" NA NA NA NA NA NA
"SV4126" "k__Fungi" NA NA NA NA NA NA
"SV4127" "k__Fungi" NA NA NA NA NA NA
"SV4128" "k__Fungi" NA NA NA NA NA NA
"SV4129" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Glomerellales" "f__Plectosphaerellaceae" "g__Plectosphaerella" NA
"SV4130" "k__Fungi" "p__Rozellomycota" NA NA NA NA NA
"SV4131" "k__Fungi" "p__Rozellomycota" NA NA NA NA NA
"SV4132" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Teichosporaceae" "g__Teichospora" NA
"SV4133" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" "f__Clavicipitaceae" "g__Metapochonia" "s__suchlasporia"
"SV4134" "k__Fungi" NA NA NA NA NA NA
"SV4135" "k__Fungi" "p__Basidiomycota" "c__Tremellomycetes" "o__Tremellales" "f__Rhynchogastremataceae" "g__Papiliotrema" NA
"SV4136" "k__Fungi" NA NA NA NA NA NA
"SV4137" "k__Fungi" NA NA NA NA NA NA
"SV4138" "k__Fungi" NA NA NA NA NA NA
"SV4139" "k__Fungi" "p__Ascomycota" NA NA NA NA NA
"SV4140" "k__Fungi" NA NA NA NA NA NA
"SV4141" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Botryosphaeriales" "f__Phyllostictaceae" "g__Phyllosticta" "s__concentrica"
"SV4142" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" NA NA NA NA
"SV4143" "k__Fungi" NA NA NA NA NA NA
"SV4144" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Polyporales" "f__Meruliaceae" "g__Phlebia" "s__acanthocystis"
"SV4145" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Sebacinales" "f__Sebacinaceae" "g__Chaetospermum" NA
"SV4146" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Pleosporaceae" "g__Alternaria" "s__alternata"
"SV4147" "k__Fungi" "p__Ascomycota" "c__Lecanoromycetes" NA NA NA NA
"SV4148" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Magnaporthales" "f__Magnaporthaceae" "g__Arxiella" NA
"SV4149" "k__Fungi" "p__Basidiomycota" "c__Cystobasidiomycetes" "o__Cystobasidiomycetes_ord_Incertae_sedis" "f__Symmetrosporaceae" "g__Symmetrospora" "s__coprosmae"
"SV4150" "k__Fungi" "p__Ascomycota" NA NA NA NA NA
"SV4151" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Capnodiales" "f__Mycosphaerellaceae" "g__Pseudocercospora" "s__adansoniae"
"SV4152" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Sordariales" "f__Lasiosphaeriaceae" "g__Apodus" NA
"SV4153" "k__Fungi" NA NA NA NA NA NA
"SV4154" "k__Fungi" NA NA NA NA NA NA
"SV4155" "k__Fungi" "p__Basidiomycota" "c__Exobasidiomycetes" NA NA NA NA
"SV4156" "k__Fungi" NA NA NA NA NA NA
"SV4157" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Capnodiales" NA NA NA
"SV4158" "k__Fungi" "p__Ascomycota" "c__Orbiliomycetes" "o__Orbiliales" "f__Orbiliaceae" "g__Dactylella" NA
"SV4159" "k__Fungi" "p__Ascomycota" "c__Leotiomycetes" "o__Thelebolales" "f__Pseudeurotiaceae" NA NA
"SV4160" "k__Fungi" "p__Ascomycota" NA NA NA NA NA
"SV4161" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Diaporthales" "f__Diaporthaceae" "g__Diaporthe" NA
"SV4162" "k__Fungi" NA NA NA NA NA NA
"SV4163" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" "f__Nectriaceae" NA NA
"SV4164" "k__Fungi" NA NA NA NA NA NA
"SV4165" "k__Fungi" NA NA NA NA NA NA
"SV4166" "k__Fungi" NA NA NA NA NA NA
"SV4167" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Trechisporales" NA NA NA
"SV4168" "k__Fungi" "p__Rozellomycota" "c__Rozellomycotina_cls_Incertae_sedis" "o__Branch03" NA NA NA
"SV4169" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Venturiales" "f__Sympoventuriaceae" "g__Ochroconis" NA
"SV4170" "k__Fungi" NA NA NA NA NA NA
"SV4171" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Glomerellales" "f__Glomerellaceae" "g__Colletotrichum" NA
"SV4172" "k__Fungi" "p__Mucoromycota" "c__Mucoromycetes" "o__Mucorales" "f__Mucoraceae" "g__Mucor" "s__hiemalis"
"SV4173" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Diaporthales" "f__Diaporthaceae" "g__Diaporthe" NA
"SV4174" "k__Fungi" NA NA NA NA NA NA
"SV4175" "k__Fungi" "p__Ascomycota" "c__Eurotiomycetes" "o__Chaetothyriales" "f__Herpotrichiellaceae" "g__Exophiala" NA
"SV4176" "k__Fungi" NA NA NA NA NA NA
"SV4177" "k__Fungi" "p__Basidiomycota" "c__Tremellomycetes" "o__Cystofilobasidiales" "f__Mrakiaceae" "g__Tausonia" "s__pullulans"
"SV4178" "k__Fungi" NA NA NA NA NA NA
"SV4179" "k__Fungi" NA NA NA NA NA NA
"SV4180" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Polyporales" "f__Fomitopsidaceae" "g__Antrodia" "s__xantha"
"SV4181" "k__Fungi" "p__Ascomycota" NA NA NA NA NA
"SV4182" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Phaeosphaeriaceae" "g__Leptospora" "s__rubella"
"SV4183" "k__Fungi" "p__Ascomycota" "c__Eurotiomycetes" "o__Eurotiales" "f__Aspergillaceae" "g__Penicillium" NA
"SV4184" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Xylariales" "f__Apiosporaceae" "g__Arthrinium" "s__phaeospermum"
"SV4185" "k__Fungi" NA NA NA NA NA NA
"SV4186" "k__Fungi" NA NA NA NA NA NA
"SV4187" "k__Fungi" NA NA NA NA NA NA
"SV4188" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" NA NA NA NA
"SV4189" "k__Fungi" "p__Ascomycota" "c__Eurotiomycetes" "o__Chaetothyriales" "f__Cyphellophoraceae" "g__Cyphellophora" NA
"SV4190" "k__Fungi" NA NA NA NA NA NA
"SV4191" "k__Fungi" NA NA NA NA NA NA
"SV4192" "k__Fungi" "p__Ascomycota" "c__Leotiomycetes" "o__Helotiales" "f__Tympanidaceae" "g__Vexillomyces" "s__verruculosus"
"SV4193" "k__Fungi" NA NA NA NA NA NA
"SV4194" "k__Fungi" NA NA NA NA NA NA
"SV4195" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Diaporthales" "f__Diaporthaceae" "g__Diaporthe" "s__biconispora"
"SV4196" "k__Fungi" NA NA NA NA NA NA
"SV4197" "k__Fungi" NA NA NA NA NA NA
"SV4198" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Magnaporthales" "f__Magnaporthaceae" "g__Pyricularia" "s__parasitica"
"SV4199" "k__Fungi" NA NA NA NA NA NA
"SV4200" "k__Fungi" "p__Ascomycota" "c__Pezizomycotina_cls_Incertae_sedis" "o__Pezizomycotina_ord_Incertae_sedis" "f__Pezizomycotina_fam_Incertae_sedis" "g__Ciliophora" NA
"SV4201" "k__Fungi" NA NA NA NA NA NA
"SV4202" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" NA NA NA NA
"SV4203" "k__Fungi" "p__Ascomycota" NA NA NA NA NA
"SV4204" "k__Fungi" "p__Chytridiomycota" NA NA NA NA NA
"SV4205" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" "f__Ophiocordycipitaceae" "g__Tolypocladium" "s__pustulatum"
"SV4206" "k__Fungi" "p__Chytridiomycota" "c__Lobulomycetes" NA NA NA NA
"SV4207" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Botryosphaeriales" NA NA NA
"SV4208" "k__Fungi" "p__Chytridiomycota" "c__Rhizophydiomycetes" "o__Rhizophydiales" "f__Rhizophydiales_fam_Incertae_sedis" "g__Batrachochytrium" "s__salamandrivorans"
"SV4209" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Sebacinales" "f__Sebacinaceae" "g__Efibulobasidium" NA
"SV4210" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Didymosphaeriaceae" "g__Tremateia" NA
"SV4211" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Phaeosphaeriaceae" "g__Phaeosphaeria" NA
"SV4212" "k__Fungi" NA NA NA NA NA NA
"SV4213" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Tubeufiales" "f__Wiesneriomycetaceae" "g__Wiesneriomyces" "s__laurinus"
"SV4214" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Lophiostomataceae" "g__Lophiostoma" "s__corticola"
"SV4215" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Magnaporthales" "f__Magnaporthaceae" NA NA
"SV4216" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Xylariales" "f__Microdochiaceae" "g__Microdochium" NA
"SV4217" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Botryosphaeriales" "f__Botryosphaeriaceae" "g__Botryosphaeria" "s__dothidea"
"SV4218" "k__Fungi" "p__Basidiomycota" "c__Malasseziomycetes" "o__Malasseziales" "f__Malasseziaceae" "g__Malassezia" "s__restricta"
"SV4219" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Russulales" "f__Peniophoraceae" "g__Peniophora" "s__rufomarginata"
"SV4220" "k__Fungi" "p__Ascomycota" "c__Eurotiomycetes" "o__Chaetothyriales" "f__Herpotrichiellaceae" "g__Exophiala" "s__mesophila"
"SV4221" "k__Fungi" NA NA NA NA NA NA
"SV4222" "k__Fungi" NA NA NA NA NA NA
"SV4223" "k__Fungi" NA NA NA NA NA NA
"SV4224" "k__Fungi" NA NA NA NA NA NA
"SV4225" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" NA NA NA
"SV4226" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Botryosphaeriales" NA NA NA
"SV4227" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Xylariales" "f__Sporocadaceae" NA NA
"SV4228" "k__Fungi" NA NA NA NA NA NA
"SV4229" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" "f__Ophiocordycipitaceae" "g__Polycephalomyces" NA
"SV4230" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" "f__Hypocreales_fam_Incertae_sedis" "g__Sarocladium" "s__zeae"
"SV4231" "k__Fungi" NA NA NA NA NA NA
"SV4232" "k__Fungi" "p__Ascomycota" "c__Leotiomycetes" "o__Helotiales" "f__Hyaloscyphaceae" "g__Pezizella" NA
"SV4233" "k__Fungi" NA NA NA NA NA NA
"SV4234" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Polyporales" "f__Meripilaceae" NA NA
"SV4235" "k__Fungi" NA NA NA NA NA NA
"SV4236" "k__Fungi" NA NA NA NA NA NA
"SV4237" "k__Fungi" NA NA NA NA NA NA
"SV4238" "k__Fungi" NA NA NA NA NA NA
"SV4239" "k__Fungi" NA NA NA NA NA NA
"SV4240" "k__Fungi" "p__Ascomycota" NA NA NA NA NA
"SV4241" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" NA NA NA NA
"SV4242" "k__Fungi" NA NA NA NA NA NA
"SV4243" "k__Fungi" NA NA NA NA NA NA
"SV4244" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" "f__Bionectriaceae" "g__Paracylindrocarpon" "s__aloicola"
"SV4245" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Microascales" "f__Halosphaeriaceae" NA NA
"SV4246" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Parabambusicolaceae" "g__Paratrimmatostroma" "s__kunmingensis"
"SV4247" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" NA NA NA NA
"SV4248" "k__Fungi" NA NA NA NA NA NA
"SV4249" "k__Fungi" NA NA NA NA NA NA
"SV4250" "k__Fungi" NA NA NA NA NA NA
"SV4251" "k__Fungi" NA NA NA NA NA NA
"SV4252" "k__Fungi" NA NA NA NA NA NA
"SV4253" "k__Fungi" NA NA NA NA NA NA
"SV4254" "k__Fungi" NA NA NA NA NA NA
"SV4255" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" NA NA NA NA
"SV4256" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Polyporales" "f__Phanerochaetaceae" "g__Bjerkandera" "s__adusta"
"SV4257" "k__Fungi" NA NA NA NA NA NA
"SV4258" "k__Fungi" "p__Blastocladiomycota" "c__Blastocladiomycetes" "o__Blastocladiales" NA NA NA
"SV4259" "k__Fungi" NA NA NA NA NA NA
"SV4260" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Capnodiales" "f__Mycosphaerellaceae" "g__Acrodontium" "s__crateriforme"
"SV4261" "k__Fungi" NA NA NA NA NA NA
"SV4262" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" NA NA NA NA
"SV4263" "k__Fungi" "p__Basidiomycota" "c__Tremellomycetes" "o__Tremellales" "f__Tremellales_fam_Incertae_sedis" "g__Mingxiaea" "s__panici"
"SV4264" "k__Fungi" "p__Rozellomycota" NA NA NA NA NA
"SV4265" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" NA NA NA NA
"SV4266" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Myriangiales" "f__Elsinoaceae" "g__Mendogia" NA
"SV4267" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Pleosporaceae" "g__Alternaria" "s__infectoria"
"SV4268" "k__Fungi" NA NA NA NA NA NA
"SV4269" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Polyporales" "f__Polyporaceae" "g__Lentinus" "s__arcularius"
"SV4270" "k__Fungi" "p__Basidiomycota" "c__Malasseziomycetes" "o__Malasseziales" "f__Malasseziaceae" "g__Malassezia" "s__japonica"
"SV4271" "k__Fungi" "p__Ascomycota" "c__Eurotiomycetes" "o__Chaetothyriales" "f__Cyphellophoraceae" "g__Cyphellophora" "s__sessilis"
"SV4272" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" "f__Nectriaceae" "g__Fusarium" "s__beomiforme"
"SV4273" "k__Fungi" NA NA NA NA NA NA
"SV4274" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" NA NA NA NA
"SV4275" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Sordariales" "f__Lasiosphaeriaceae" "g__Apodus" NA
"SV4276" "k__Fungi" "p__Chytridiomycota" "c__Rhizophydiomycetes" "o__Rhizophydiales" "f__Rhizophydiaceae" "g__Rhizophydium" NA
"SV4277" "k__Fungi" NA NA NA NA NA NA
"SV4278" "k__Fungi" NA NA NA NA NA NA
"SV4279" "k__Fungi" NA NA NA NA NA NA
"SV4280" "k__Fungi" NA NA NA NA NA NA
"SV4281" "k__Fungi" "p__Ascomycota" "c__Saccharomycetes" "o__Saccharomycetales" "f__Debaryomycetaceae" "g__Debaryomyces" NA
"SV4282" "k__Fungi" "p__Ascomycota" "c__Leotiomycetes" "o__Helotiales" NA NA NA
"SV4283" "k__Fungi" NA NA NA NA NA NA
"SV4284" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Xylariales" "f__Diatrypaceae" NA NA
"SV4285" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" NA NA NA NA
"SV4286" "k__Fungi" NA NA NA NA NA NA
"SV4287" "k__Fungi" NA NA NA NA NA NA
"SV4288" "k__Fungi" "p__Basidiomycota" "c__Agaricomycetes" "o__Polyporales" "f__Steccherinaceae" "g__Junghuhnia" NA
"SV4289" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" NA NA NA NA
"SV4290" "k__Fungi" NA NA NA NA NA NA
"SV4291" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Capnodiales" "f__Mycosphaerellaceae" "g__Zasmidium" NA
"SV4292" "k__Fungi" "p__Basidiomycota" "c__Tremellomycetes" "o__Tremellales" "f__Bulleribasidiaceae" "g__Vishniacozyma" NA
"SV4293" "k__Fungi" NA NA NA NA NA NA
"SV4294" "k__Fungi" "p__Ascomycota" "c__Eurotiomycetes" "o__Chaetothyriales" "f__Herpotrichiellaceae" "g__Capronia" "s__pilosella"
"SV4295" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Xylariales" "f__Xylariales_fam_Incertae_sedis" "g__Phialemoniopsis" "s__curvata"
"SV4296" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" "f__Cucurbitariaceae" "g__Pyrenochaetopsis" "s__leptospora"
"SV4297" "k__Fungi" "p__Basidiomycota" NA NA NA NA NA
"SV4298" "k__Fungi" NA NA NA NA NA NA
"SV4299" "k__Fungi" "p__Ascomycota" "c__Leotiomycetes" "o__Helotiales" NA NA NA
"SV4300" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Capnodiales" NA NA NA
"SV4301" "k__Fungi" NA NA NA NA NA NA
"SV4302" "k__Fungi" NA NA NA NA NA NA
"SV4303" "k__Fungi" "p__Basidiomycota" "c__Ustilaginomycetes" "o__Ustilaginales" "f__Ustilaginaceae" "g__Moesziomyces" "s__antarcticus"
"SV4304" "k__Fungi" NA NA NA NA NA NA
"SV4305" "k__Fungi" NA NA NA NA NA NA
"SV4306" "k__Fungi" "p__Ascomycota" "c__Sordariomycetes" "o__Hypocreales" NA NA NA
"SV4307" "k__Fungi" NA NA NA NA NA NA
"SV4308" "k__Fungi" NA NA NA NA NA NA
"SV4309" "k__Fungi" "p__Ascomycota" "c__Dothideomycetes" "o__Pleosporales" NA NA NA
